date,new_cases,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,AY.4.2,B.1.1.529,B.1.1.7,B.1.1.7+E484K,B.1.351,B.1.427/B.1.429,B.1.525,B.1.526,B.1.616,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.620,B.1.621,B.1.640,C.1.2,C.37,P.1,P.3,UNK,Other
2020-12-14,0,320098,5883.714,7514,0,63.857,31505.216,0,579.097,739.555,0,6.285,1.25,250,24.606,2456,241.729,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1
2020-12-15,20931,341029,6185.286,7514,0,63.857,33565.321,2060.106,608.778,739.555,0,6.285,1.25,261,25.689,2523,248.323,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,7556,348585,6256,7802,288,72.286,34309.01,743.689,615.738,767.901,28.346,7.115,1.25,262,25.787,2544,250.39,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,8881,357466,6391.143,7893,91,77,35183.111,874.1,629.04,776.858,8.957,7.579,1.26,270,26.574,2543,250.291,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,9654,367120,6717.429,7993,100,68.429,36133.293,950.182,661.154,786.7,9.842,6.735,1.25,280,27.559,2554,251.374,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,0,367120,6717.429,7993,0,68.429,36133.293,0,661.154,786.7,0,6.735,1.24,280,27.559,2561,252.063,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,0,367120,6717.429,7993,0,68.429,36133.293,0,661.154,786.7,0,6.735,1.23,283,27.854,2564,252.358,0,0,0,0,0,0,0,0,0,0,69.44,6907.1,7.85,28.84,679.8220382,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,0,367120,6717.429,7993,0,68.429,36133.293,0,661.154,786.7,0,6.735,1.21,294,28.937,2759,271.551,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,0,0,5.5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1
2020-12-22,22319,389439,6915.714,7993,0,68.429,38330.01,2196.718,680.67,786.7,0,6.735,1.19,300,29.527,2753,270.96,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-23,6609,396048,6780.429,8279,286,68.143,38980.492,650.482,667.355,814.849,28.149,6.707,1.2,303,29.822,2719,267.614,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-24,0,396048,5511.714,8279,0,55.143,38980.492,0,542.483,814.849,0,5.427,1.21,303,29.822,2711,266.827,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-25,0,396048,4132.571,8279,0,40.857,38980.492,0,406.743,814.849,0,4.021,1.23,306,30.118,2712,266.925,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,0,396048,4132.571,8279,0,40.857,38980.492,0,406.743,814.849,0,4.021,1.27,305,30.019,2716,267.319,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,0,396048,4132.571,8279,0,40.857,38980.492,0,406.743,814.849,0,4.021,1.32,311,30.61,2734,269.09,0,0,0,0,0,0,0,0,0,0,69.44,7421.1,8.26,27.66,730.4117977,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,0,396048,4132.571,8279,0,40.857,38980.492,0,406.743,814.849,0,4.021,1.36,333,32.775,2922,287.594,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4
2020-12-29,32485,428533,5584.857,8279,0,40.857,42177.785,3197.292,549.682,814.849,0,4.021,1.4,344,33.858,2898,285.232,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,8846,437379,5904.429,8727,448,64,43048.44,870.656,581.135,858.943,44.094,6.299,1.38,339,33.366,2906,286.019,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,0,437379,5904.429,8727,0,64,43048.44,0,581.135,858.943,0,6.299,1.35,336,33.07,2906,286.019,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-01,0,437379,5904.429,8727,0,64,43048.44,0,581.135,858.943,0,6.299,1.34,335,32.972,2901,285.527,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,0,437379,5904.429,8727,0,64,43048.44,0,581.135,858.943,0,6.299,1.34,334,32.874,2905,285.921,0,0,0,0,0,0,0,0,0,0,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-03,0,437379,5904.429,8727,0,64,43048.44,0,581.135,858.943,0,6.299,1.35,348,34.251,2949,290.251,2474,2474,0,0,0.02,0.02,0,0,0,0,69.44,7997.2,8.73,31,787.1136662,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,0,437379,5904.429,8727,0,64,43048.44,0,581.135,858.943,0,6.299,1.36,361,35.531,3004,295.665,0,0,0,2012,0,0,0,198,2012,0.02,69.44,0,0,0,0,0,0,20.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6
2021-01-05,32369,469748,5887.857,8965,238,98,46234.316,3185.875,579.504,882.368,23.425,9.646,1.37,368,36.22,2996,294.877,0,0,0,2012,0,0,0,198,2012,0.02,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,0,469748,4624.143,8965,0,34,46234.316,0,455.125,882.368,0,3.346,1.33,372,36.614,2962,291.531,0,0,0,2012,0,0,0,198,2012,0.02,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,12536,482284,6415,9262,297,76.429,47468.155,1233.839,631.388,911.6,29.232,7.522,1.3,377,37.106,2908,286.216,0,0,0,2012,0,0,0,198,2012,0.02,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,7187,489471,7441.714,9433,171,100.857,48175.526,707.371,732.441,928.43,16.83,9.927,1.26,374,36.81,2852,280.704,0,0,0,2012,0,0,0,198,2012,0.02,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,0,489471,7441.714,9433,0,100.857,48175.526,0,732.441,928.43,0,9.927,1.21,373,36.712,2845,280.015,0,0,0,2012,0,0,0,198,2012,0.02,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,0,489471,7441.714,9433,0,100.857,48175.526,0,732.441,928.43,0,9.927,1.16,372,36.614,2858,281.295,16559,16559,0,2012,0.16,0.16,0,198,2012,0.02,69.44,8379,8.95,19.17,824.6918183,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,0,489471,7441.714,9433,0,100.857,48175.526,0,732.441,928.43,0,9.927,1.11,383,37.696,2828,278.342,0,0,0,4102,0,0,0,404,4091,0.04,69.44,0,0,0,0,0,0,6.8,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,92.6
2021-01-12,17395,506866,5302.571,9433,0,66.857,49887.605,1712.08,521.898,928.43,0,6.58,1.06,369,36.318,2759,271.551,0,0,0,6192,0,0,0,609,6169,0.061,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,5337,512203,6065,9834,401,124.143,50412.892,525.287,596.939,967.898,39.468,12.219,1.04,365,35.925,2739,269.582,0,0,0,8282,0,0,0,815,8248,0.081,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,6580,518783,5214.143,10185,351,131.857,51060.52,647.628,513.195,1002.445,34.547,12.978,1.03,354,34.842,2634,259.248,0,0,0,10373,0,0,0,1021,10327,0.102,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,4703,523486,4859.286,10323,138,127.143,51523.406,462.886,478.269,1016.027,13.582,12.514,1.01,355,34.94,2577,253.638,0,0,0,12463,0,0,0,1227,12405,0.122,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,0,523486,4859.286,10323,0,127.143,51523.406,0,478.269,1016.027,0,12.514,0.99,354,34.842,2570,252.949,0,0,0,14553,0,0,0,1432,14484,0.143,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,0,523486,4859.286,10323,0,127.143,51523.406,0,478.269,1016.027,0,12.514,0.96,352,34.645,2532,249.209,133059,132495,563,16643,1.31,1.3,0.01,1638,16562,0.163,69.44,8759,9.16,19.29,862.0928078,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,0,523486,4859.286,10323,0,127.143,51523.406,0,478.269,1016.027,0,12.514,0.93,347,34.153,2512,247.24,0,0,0,16648,0,0,0,1639,16344,0.161,69.44,0,0,0,0,0,0,11.7,0,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8
2021-01-19,9779,533265,3771.286,10323,0,127.143,52485.891,962.485,371.184,1016.027,0,12.514,0.91,339,33.366,2398,236.02,0,0,0,16654,0,0,0,1639,16127,0.159,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,4702,537967,3680.571,10797,474,137.571,52948.679,462.788,362.255,1062.68,46.653,13.54,0.92,328,32.283,2278,224.209,0,0,0,16659,0,0,0,1640,15909,0.157,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,4985,542952,3452.714,10921,124,105.143,53439.321,490.642,339.829,1074.885,12.205,10.349,0.92,316,31.102,2210,217.516,0,0,0,16665,0,0,0,1640,15691,0.154,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,4214,547166,3382.857,11005,84,97.429,53854.078,414.757,332.953,1083.152,8.268,9.589,0.93,305,30.019,2151,211.709,0,0,0,16670,0,0,0,1641,15473,0.152,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,0,547166,3382.857,11005,0,97.429,53854.078,0,332.953,1083.152,0,9.589,0.93,303,29.822,2135,210.135,0,0,0,16676,0,0,0,1641,15255,0.15,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,0,547166,3382.857,11005,0,97.429,53854.078,0,332.953,1083.152,0,9.589,0.93,294,28.937,2141,210.725,249826,237755,12068,16681,2.46,2.34,0.12,1642,15037,0.148,69.44,9101.2,9.33,17.42,895.7733831,,,,,,,,,,,,,,,,,,,,,,
2021-01-25,0,547166,3382.857,11005,0,97.429,53854.078,0,332.953,1083.152,0,9.589,0.93,282,27.755,2132,209.839,0,0,0,16165,0,0,0,1591,14211,0.14,69.44,0,0,0,0,0,0,16.2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,82.1
2021-01-26,9123,556289,3289.143,11247,242,132,54751.997,897.919,323.729,1106.971,23.819,12.992,0.92,280,27.559,2068,203.54,0,0,0,15649,0,0,0,1540,13384,0.132,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,4183,560472,3215,11425,178,89.714,55163.704,411.706,316.432,1124.49,17.519,8.83,0.93,275,27.067,1982,195.076,0,0,0,15132,0,0,0,1489,12558,0.124,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,4085,564557,3086.429,11520,95,85.571,55565.764,402.061,303.778,1133.841,9.35,8.422,0.95,272,26.771,1931,190.056,0,0,0,14616,0,0,0,1439,11731,0.115,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,2400,566957,2827.286,11591,71,83.714,55801.981,236.217,278.272,1140.829,6.988,8.239,0.96,261,25.689,1862,183.265,0,0,0,14100,0,0,0,1388,10905,0.107,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,0,566957,2827.286,11591,0,83.714,55801.981,0,278.272,1140.829,0,8.239,0.97,261,25.689,1858,182.871,0,0,0,13584,0,0,0,1337,10078,0.099,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,0,566957,2827.286,11591,0,83.714,55801.981,0,278.272,1140.829,0,8.239,0.99,261,25.689,1806,177.753,341298,302517,38775,13067,3.36,2.98,0.38,1286,9252,0.091,69.44,9290.2,9.33,9.74,914.3754542,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,0,566957,2827.286,11591,0,83.714,55801.981,0,278.272,1140.829,0,8.239,1,248,24.409,1771,174.308,0,0,0,13251,0,0,0,1304,8814,0.087,69.44,0,0,0,0,0,0,31.4,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,65.8
2021-02-02,9649,576606,2902.429,11815,224,81.143,56751.671,949.69,285.668,1162.876,22.047,7.986,1.01,248,24.409,1739,171.159,0,0,0,13435,0,0,0,1322,8377,0.082,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,4310,580916,2920.571,11939,124,73.429,57175.877,424.206,287.453,1175.08,12.205,7.227,1.02,247,24.311,1629,160.332,0,0,0,13618,0,0,0,1340,7940,0.078,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,3758,584674,2873.857,12028,89,72.571,57545.753,369.876,282.856,1183.84,8.76,7.143,1.03,246,24.212,1602,157.675,0,0,0,13802,0,0,0,1358,7503,0.074,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,3388,588062,3015,12115,87,74.857,57879.212,333.459,296.747,1192.403,8.563,7.368,1.04,242,23.819,1511,148.718,0,0,0,13986,0,0,0,1377,7065,0.07,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,0,588062,3015,12115,0,74.857,57879.212,0,296.747,1192.403,0,7.368,1.05,243,23.917,1498,147.439,0,0,0,14169,0,0,0,1395,6628,0.065,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,0,588062,3015,12115,0,74.857,57879.212,0,296.747,1192.403,0,7.368,1.05,242,23.819,1512,148.817,441768,345852,95909,14353,4.35,3.4,0.94,1413,6191,0.061,69.44,9295.8,9.16,0.29,914.9266266,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,0,588062,3015,12115,0,74.857,57879.212,0,296.747,1192.403,0,7.368,1.06,235,23.13,1492,146.848,0,0,0,14717,0,0,0,1449,6255,0.062,69.44,0,0,0,0,0,0,54.8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,41.1
2021-02-09,8112,596174,2795.429,12188,73,53.286,58677.625,798.413,275.136,1199.588,7.185,5.245,1.07,231,22.736,1449,142.616,0,0,0,15081,0,0,0,1484,6318,0.062,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,4070,600244,2761.143,12326,138,55.286,59078.209,400.584,271.762,1213.17,13.582,5.441,1.08,231,22.736,1395,137.301,0,0,0,15445,0,0,0,1520,6382,0.063,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,4333,604577,2843.286,12370,44,48.857,59504.679,426.47,279.847,1217.501,4.331,4.809,1.1,233,22.933,1395,137.301,0,0,0,15809,0,0,0,1556,6446,0.063,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,3834,608411,2907,12428,58,44.714,59882.035,377.356,286.118,1223.209,5.709,4.401,1.11,221,21.752,1339,131.789,0,0,0,16173,0,0,0,1592,6510,0.064,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,0,608411,2907,12428,0,44.714,59882.035,0,286.118,1223.209,0,4.401,1.12,222,21.85,1334,131.297,0,0,0,16537,0,0,0,1628,6574,0.065,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,0,608411,2907,12428,0,44.714,59882.035,0,286.118,1223.209,0,4.401,1.13,222,21.85,1336,131.494,560074,392315,167748,16901,5.51,3.86,1.65,1663,6638,0.065,69.44,9306,9.01,0.53,915.9305479,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,0,608411,2907,12428,0,44.714,59882.035,0,286.118,1223.209,0,4.401,1.14,224,22.047,1370,134.84,0,0,0,17650,0,0,0,1737,7123,0.07,69.44,0,0,0,0,0,0,65.4,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,30
2021-02-16,9458,617869,3099.286,12487,59,42.714,60812.926,930.891,305.043,1229.016,5.807,4.204,1.15,230,22.637,1334,131.297,0,0,0,18400,0,0,0,1811,7609,0.075,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,4233,622102,3122.571,12569,82,34.714,61229.554,416.627,307.335,1237.087,8.071,3.417,1.16,228,22.441,1328,130.707,0,0,0,19149,0,0,0,1885,8095,0.08,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,4920,627022,3206.429,12598,29,32.571,61713.798,484.244,315.588,1239.941,2.854,3.206,1.17,211,20.767,1276,125.589,0,0,0,19898,0,0,0,1958,8581,0.084,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,4144,631166,3250.714,12649,51,31.571,62121.666,407.868,319.947,1244.961,5.02,3.107,1.18,207,20.374,1257,123.719,0,0,0,20648,0,0,0,2032,9067,0.089,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,0,631166,3250.714,12649,0,31.571,62121.666,0,319.947,1244.961,0,3.107,1.19,205,20.177,1253,123.325,0,0,0,21397,0,0,0,2106,9553,0.094,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,0,631166,3250.714,12649,0,31.571,62121.666,0,319.947,1244.961,0,3.107,1.19,206,20.275,1258,123.817,715101,462584,252502,22147,7.04,4.55,2.49,2180,10038,0.099,69.44,9254,8.79,-2.67,910.8125178,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,0,631166,3250.714,12649,0,31.571,62121.666,0,319.947,1244.961,0,3.107,1.2,214,21.063,1357,133.561,0,0,0,22187,0,0,0,2184,10683,0.105,69.44,0,0,0,0,0,0,74.6,0.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,21.8
2021-02-23,10933,642099,3461.429,12713,64,32.286,63197.731,1076.066,340.686,1251.26,6.299,3.178,1.21,219,21.555,1338,131.691,0,0,0,22228,0,0,0,2188,11328,0.111,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,5371,647470,3624,12793,80,32,63726.365,528.633,356.687,1259.134,7.874,3.15,1.21,225,22.145,1333,131.199,0,0,0,22269,0,0,0,2192,11973,0.118,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,4995,652465,3634.714,12798,5,28.571,64217.991,491.626,357.742,1259.626,0.492,2.812,1.21,232,22.834,1310,128.935,0,0,0,22309,0,0,0,2196,12618,0.124,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,4844,657309,3734.714,12826,28,25.286,64694.755,476.764,367.584,1262.382,2.756,2.489,1.21,223,21.948,1321,130.018,0,0,0,22350,0,0,0,2200,13263,0.131,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,0,657309,3734.714,12826,0,25.286,64694.755,0,367.584,1262.382,0,2.489,1.2,223,21.948,1318,129.722,0,0,0,22391,0,0,0,2204,13908,0.137,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,0,657309,3734.714,12826,0,25.286,64694.755,0,367.584,1262.382,0,2.489,1.2,222,21.85,1331,131.002,872121,564451,307654,22431,8.58,5.56,3.03,2208,14552,0.143,69.44,9108,8.49,-7.27,896.4426639,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,0,657309,3734.714,12826,0,25.286,64694.755,0,367.584,1262.382,0,2.489,1.2,236,23.228,1453,143.01,0,0,0,23114,0,0,0,2275,15581,0.153,69.44,0,0,0,0,0,0,83.3,0.1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,13.8
2021-03-02,11804,669113,3859.143,12882,56,24.143,65856.548,1161.793,379.831,1267.894,5.512,2.376,1.2,231,22.736,1444,142.124,0,0,0,23796,0,0,0,2342,16609,0.163,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,6179,675292,3974.571,12964,82,24.429,66464.708,608.16,391.192,1275.964,8.071,2.404,1.2,238,23.425,1432,140.943,0,0,0,24478,0,0,0,2409,17637,0.174,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-04,4838,680130,3952.143,12977,13,25.571,66940.882,476.174,388.984,1277.244,1.28,2.517,1.19,235,23.13,1412,138.974,0,0,0,25160,0,0,0,2476,18666,0.184,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,4831,684961,3950.286,13003,26,25.286,67416.366,475.485,388.802,1279.803,2.559,2.489,1.19,232,22.834,1407,138.482,0,0,0,25843,0,0,0,2544,19694,0.194,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,0,684961,3950.286,13003,0,25.286,67416.366,0,388.802,1279.803,0,2.489,1.19,232,22.834,1407,138.482,0,0,0,26525,0,0,0,2611,20722,0.204,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,0,684961,3950.286,13003,0,25.286,67416.366,0,388.802,1279.803,0,2.489,1.18,236,23.228,1435,141.238,1062572,716705,345847,27207,10.46,7.05,3.4,2678,21751,0.214,69.44,8823.9,8.07,-14.24,868.4805031,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,0,684961,3950.286,13003,0,25.286,67416.366,0,388.802,1279.803,0,2.489,1.18,239,23.523,1498,147.439,0,0,0,27850,0,0,0,2741,22364,0.22,69.44,0,0,0,0,0,0,86.9,0.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,9.2
2021-03-09,11014,695975,3837.429,13042,39,22.857,68500.404,1084.038,377.694,1283.641,3.839,2.25,1.18,229,22.539,1487,146.356,0,0,0,28493,0,0,0,2804,22978,0.226,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,5917,701892,3800,13088,46,17.714,69082.777,582.373,374.01,1288.169,4.527,1.744,1.18,228,22.441,1472,144.88,0,0,0,29136,0,0,0,2868,23591,0.232,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-11,5300,707192,3866,13111,23,19.143,69604.423,521.645,380.506,1290.433,2.264,1.884,1.19,225,22.145,1457,143.403,0,0,0,29779,0,0,0,2931,24205,0.238,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,5335,712527,3938,13146,35,20.429,70129.513,525.09,387.592,1293.877,3.445,2.011,1.2,242,23.819,1496,147.242,0,0,0,30422,0,0,0,2994,24819,0.244,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,0,712527,3938,13146,0,20.429,70129.513,0,387.592,1293.877,0,2.011,1.2,243,23.917,1497,147.34,0,0,0,31066,0,0,0,3058,25432,0.25,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,0,712527,3938,13146,0,20.429,70129.513,0,387.592,1293.877,0,2.011,1.2,244,24.015,1539,151.474,1284532,899026,385483,31709,12.64,8.85,3.79,3121,26046,0.256,69.44,8748.8,7.87,-3.88,861.0888865,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,0,712527,3938,13146,0,20.429,70129.513,0,387.592,1293.877,0,2.011,1.21,259,25.492,1643,161.71,0,0,0,30750,0,0,0,3027,24756,0.244,69.44,0,0,0,0,0,0,88.3,0.4,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,6.5
2021-03-16,12762,725289,4187.714,13172,26,18.571,71385.595,1256.083,412.17,1296.436,2.559,1.828,1.21,259,25.492,1616,159.053,0,0,0,29791,0,0,0,2932,23465,0.231,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,6781,732070,4311.143,13228,56,20,72053.006,667.411,424.318,1301.948,5.512,1.968,1.22,265,26.082,1585,156.001,0,0,0,28833,0,0,0,2838,22175,0.218,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,6467,738537,4477.857,13236,8,17.857,72689.512,636.506,440.727,1302.736,0.787,1.758,1.22,267,26.279,1602,157.675,0,0,0,27874,0,0,0,2743,20885,0.206,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,5735,744272,4535,13262,26,16.571,73253.972,564.46,446.351,1305.295,2.559,1.631,1.22,267,26.279,1606,158.068,0,0,0,26915,0,0,0,2649,19595,0.193,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,0,744272,4535,13262,0,16.571,73253.972,0,446.351,1305.295,0,1.631,1.22,270,26.574,1607,158.167,0,0,0,25957,0,0,0,2555,18304,0.18,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-21,0,744272,4535,13262,0,16.571,73253.972,0,446.351,1305.295,0,1.631,1.22,273,26.87,1620,159.446,1459518,1018124,441364,24998,14.37,10.02,4.34,2460,17014,0.167,69.44,8566.9,7.57,-9.48,843.1856234,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,0,744272,4535,13262,0,16.571,73253.972,0,446.351,1305.295,0,1.631,1.22,289,28.444,1729,170.175,0,0,0,25489,0,0,0,2509,17216,0.169,69.44,0,0,0,0,0,0,92.6,0.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.3
2021-03-23,14063,758335,4720.857,13315,53,20.429,74638.104,1384.132,464.644,1310.511,5.216,2.011,1.23,276,27.165,1728,170.076,0,0,0,25979,0,0,0,2557,17417,0.171,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-24,7649,765984,4844.857,13357,42,18.429,75390.946,752.843,476.849,1314.645,4.134,1.814,1.23,279,27.46,1707,168.009,0,0,0,26470,0,0,0,2605,17619,0.173,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,7706,773690,5021.857,13373,16,19.571,76149.399,758.453,494.27,1316.22,1.575,1.926,1.23,304,29.921,1714,168.698,0,0,0,26960,0,0,0,2654,17820,0.175,69.44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
