date,new_cases,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,new_tests,total_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,B.1.1.7,B.1.617.2,B.1.1.529,Other,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2021-02-14,0,608411,2907,12428,0,44.714,1.13,222,21.85,1336,30710,5503729,30710,0.0947,10.6,560541,360053,148815,16913,6324,69.44,9304.7,9,0.54,915.8025972,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,608411,12428,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-15,0,608411,2907,12428,0,44.714,1.14,224,22.047,1370,32580,5536309,30977,0.0938,10.7,,,,17662,6794,69.44,,,,,65.4,0,0,30,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,608411,12428,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-16,9458,617869,3099.286,12487,59,42.714,1.15,230,22.637,1334,32580,5568889,31244,0.0992,10.1,,,,18411,7265,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,617869,12487,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-17,4233,622102,3122.571,12569,82,34.714,1.16,228,22.441,1328,32580,5601469,31511,0.0991,10.1,,,,19160,7736,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,622102,12569,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-18,4920,627022,3206.429,12598,29,32.571,1.17,211,20.767,1276,32580,5634049,31779,0.1009,9.9,,,,19909,8207,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,627022,12598,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-19,4144,631166,3250.714,12649,51,31.571,1.18,207,20.374,1257,32580,5666629,32046,0.1014,9.9,,,,20658,8678,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,631166,12649,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-20,0,631166,3250.714,12649,0,31.571,1.18,205,20.177,1253,32580,5699209,32313,0.1006,9.9,,,,21407,9149,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,631166,12649,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-21,0,631166,3250.714,12649,0,31.571,1.19,206,20.275,1258,32580,5731789,32580,0.0998,10,715630,427389,229977,22156,9619,69.44,9252.8,8.79,-2.67,910.6944094,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,631166,12649,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-22,0,631166,3250.714,12649,0,31.571,1.2,214,21.063,1357,34898,5766687,32911,0.0988,10.1,,,,22196,10249,69.44,,,,,74.6,0,0,21.8,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,631166,12649,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-23,10933,642099,3461.429,12713,64,32.286,1.21,219,21.555,1338,34898,5801585,33242,0.1041,9.6,,,,22236,10878,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,642099,12713,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-24,5371,647470,3624,12793,80,32,1.21,225,22.145,1333,34898,5836483,33573,0.1079,9.3,,,,22277,11508,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,647470,12793,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-25,4995,652465,3634.714,12798,5,28.571,1.21,232,22.834,1310,34898,5871381,33905,0.1072,9.3,,,,22317,12137,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,652465,12798,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-26,4844,657309,3734.714,12826,28,25.286,1.21,223,21.948,1321,34898,5906279,34236,0.1091,9.2,,,,22358,12767,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,657309,12826,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-27,0,657309,3734.714,12826,0,25.286,1.2,223,21.948,1318,34898,5941177,34567,0.108,9.3,,,,22398,13396,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,657309,12826,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-02-28,0,657309,3734.714,12826,0,25.286,1.2,222,21.85,1331,34898,5976075,34898,0.107,9.3,872698,525568,283057,22438,14026,69.44,9106.9,8.49,-7.26,896.3343979,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,657309,12826,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-01,0,657309,3734.714,12826,0,25.286,1.2,236,23.228,1453,36440,6012515,35118,0.1063,9.4,,,,23121,15058,69.44,,,,,83.3,0,0,13.8,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,657309,12826,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-02,11804,669113,3859.143,12882,56,24.143,1.2,231,22.736,1444,36440,6048955,35339,0.1092,9.2,,,,23803,16090,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,669113,12882,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-03,6179,675292,3974.571,12964,82,24.429,1.2,238,23.425,1432,36440,6085395,35559,0.1118,8.9,,,,24485,17122,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,675292,12964,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-04,4838,680130,3952.143,12977,13,25.571,1.19,235,23.13,1412,36440,6121835,35779,0.1105,9.1,,,,25168,18154,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,680130,12977,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-05,4831,684961,3950.286,13003,26,25.286,1.19,232,22.834,1407,36440,6158275,35999,0.1097,9.1,,,,25850,19186,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,684961,13003,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-06,0,684961,3950.286,13003,0,25.286,1.19,232,22.834,1407,36440,6194715,36220,0.1091,9.2,,,,26533,20219,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,684961,13003,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-07,0,684961,3950.286,13003,0,25.286,1.18,236,23.228,1435,36440,6231155,36440,0.1084,9.2,1063203,674324,319315,27215,21251,69.44,8823.9,8.07,-14.18,868.4805031,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,684961,13003,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-08,0,684961,3950.286,13003,0,25.286,1.18,239,23.523,1498,39611,6270766,36893,0.1071,9.3,,,,27857,21865,69.44,,,,,86.9,0,0,9.2,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,684961,13003,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-09,11014,695975,3837.429,13042,39,22.857,1.18,229,22.539,1487,39611,6310377,37346,0.1028,9.7,,,,28499,22479,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,3,695975,13042,69.44,69.44,76.19,76.19,61.09,61.09,64.46,64.46,37.5,37.5
2021-03-10,5917,701892,3800,13088,46,17.714,1.18,228,22.441,1472,39611,6349988,37799,0.1005,9.9,,,,29141,23093,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,701892,13088,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-11,5300,707192,3866,13111,23,19.143,1.19,225,22.145,1457,39611,6389599,38252,0.1011,9.9,,,,29783,23707,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,707192,13111,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-12,5335,712527,3938,13146,35,20.429,1.2,242,23.819,1496,39611,6429210,38705,0.1017,9.8,,,,30426,24321,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,712527,13146,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-13,0,712527,3938,13146,0,20.429,1.2,243,23.917,1497,39611,6468821,39158,0.1006,9.9,,,,31068,24935,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,712527,13146,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-14,0,712527,3938,13146,0,20.429,1.2,244,24.015,1539,39611,6508432,39611,0.0994,10.1,1285172,853169,356559,31710,25549,69.44,8748.9,7.87,-3.88,861.0987289,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,712527,13146,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-15,0,712527,3938,13146,0,20.429,1.21,259,25.492,1643,44584,6553016,40321,0.0977,10.2,,,,30752,24279,69.44,,,,,88.3,0,0,6.5,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,712527,13146,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-16,12762,725289,4187.714,13172,26,18.571,1.21,259,25.492,1616,44584,6597600,41032,0.1021,9.8,,,,29794,23009,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,725289,13172,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-17,6781,732070,4311.143,13228,56,20,1.22,265,26.082,1585,44584,6642184,41742,0.1033,9.7,,,,28836,21740,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,732070,13228,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-18,6467,738537,4477.857,13236,8,17.857,1.22,267,26.279,1602,44584,6686768,42453,0.1055,9.5,,,,27878,20470,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,738537,13236,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-19,5735,744272,4535,13262,26,16.571,1.22,267,26.279,1606,44584,6731352,43163,0.1051,9.5,,,,26920,19200,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,744272,13262,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-20,0,744272,4535,13262,0,16.571,1.22,270,26.574,1607,44584,6775936,43874,0.1034,9.7,,,,25962,17930,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,744272,13262,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-21,0,744272,4535,13262,0,16.571,1.23,273,26.87,1620,44584,6820520,44584,0.1017,9.8,1460204,969789,409535,25005,16660,69.44,8567.1,7.57,-9.47,843.2053081,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,744272,13262,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-22,0,744272,4535,13262,0,16.571,1.23,289,28.444,1729,48560,6869080,45152,0.1004,10,,,,25495,16870,69.44,,,,,92.6,0,0,2.3,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,744272,13262,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-23,14063,758335,4720.857,13315,53,20.429,1.23,276,27.165,1728,48560,6917640,45720,0.1033,9.7,,,,25986,17079,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,758335,13315,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-24,7649,765984,4844.857,13357,42,18.429,1.23,279,27.46,1707,48560,6966200,46288,0.1047,9.6,,,,26477,17289,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,765984,13357,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-25,7706,773690,5021.857,13373,16,19.571,1.23,304,29.921,1714,48560,7014760,46856,0.1072,9.3,,,,26967,17499,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,773690,13373,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-26,6328,780018,5106.571,13402,29,20,1.23,295,29.035,1711,48560,7063320,47424,0.1077,9.3,,,,27458,17708,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,780018,13402,69.44,69.44,76.19,76.19,60.05,60.05,63.27,63.27,37.5,37.5
2021-03-27,0,780018,5106.571,13402,0,20,1.23,295,29.035,1706,48560,7111880,47992,0.1064,9.4,,,,27949,17918,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,2,2,2,780018,13402,69.44,69.44,76.19,76.19,63.18,63.18,63.27,63.27,62.5,62.5
2021-03-28,0,780018,5106.571,13402,0,20,1.23,297,29.232,1718,48560,7160440,48560,0.1052,9.5,1659279,1096681,476599,28439,18127,69.44,8520.1,7.41,-2.59,838.5793962,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,2,2,2,780018,13402,69.44,69.44,76.19,76.19,63.18,63.18,63.27,63.27,62.5,62.5
2021-03-29,0,780018,5106.571,13402,0,20,1.22,301,29.626,1743,46403,7206843,48252,0.1058,9.4,,,,29813,19519,69.44,,,,,86.2,0.1,0,5.6,2,2,2,4,1,1,1,3,2,1,2,2,1,2,2,2,780018,13402,69.44,69.44,76.19,76.19,63.18,63.18,63.27,63.27,62.5,62.5
2021-03-30,16427,796445,5444.286,13430,28,16.429,1.22,302,29.724,1882,46403,7253246,47944,0.1136,8.8,,,,31186,20910,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,2,2,2,796445,13430,69.44,69.44,76.19,76.19,63.18,63.18,63.27,63.27,62.5,62.5
2021-03-31,8441,804886,5557.429,13465,35,15.429,1.22,322,31.692,1870,46403,7299649,47636,0.1167,8.6,,,,32559,22301,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,2,2,2,804886,13465,69.44,69.44,76.19,76.19,63.18,63.18,63.27,63.27,62.5,62.5
2021-04-01,8305,813191,5643,13498,33,17.857,1.22,332,32.677,1871,46403,7346052,47327,0.1192,8.4,,,,33932,23692,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,2,2,2,813191,13498,65.74,65.74,72.62,72.62,61.09,61.09,60.89,60.89,62.5,62.5
2021-04-02,0,813191,4739,13498,0,13.714,1.21,331,32.578,1873,46403,7392455,47019,0.1008,9.9,,,,35306,25084,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,2,2,2,813191,13498,65.74,65.74,72.62,72.62,61.09,61.09,60.89,60.89,62.5,62.5
2021-04-03,0,813191,4739,13498,0,13.714,1.23,331,32.578,1885,46403,7438858,46711,0.1015,9.9,,,,36679,26475,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,813191,13498,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-04,0,813191,4739,13498,0,13.714,1.24,329,32.381,1891,46403,7485261,46403,0.1021,9.8,1925644,1291744,543392,38052,27866,65.74,8400.3,7.19,-6.51,826.7882422,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,813191,13498,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-05,0,813191,4739,13498,0,13.714,1.26,346,34.055,1902,44659,7529920,46154,0.1027,9.7,,,,39697,28989,65.74,,,,,93.3,0.1,0,2.9,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,813191,13498,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-06,21802,834993,5506.857,13533,35,14.714,1.27,352,34.645,2052,44659,7574579,45905,0.12,8.3,,,,41342,30113,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,834993,13533,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-07,6814,841807,5274.429,13578,45,16.143,1.26,358,35.236,2069,44659,7619238,45656,0.1155,8.7,,,,42986,31236,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,841807,13578,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-08,7822,849629,5205.429,13595,17,13.857,1.25,359,35.334,2062,44659,7663897,45406,0.1146,8.7,,,,44631,32359,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,849629,13595,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-09,7772,857401,6315.714,13621,26,17.571,1.24,368,36.22,2085,44659,7708556,45157,0.1399,7.1,,,,46276,33482,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,857401,13621,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-10,0,857401,6315.714,13621,0,17.571,1.22,368,36.22,2093,44659,7753215,44908,0.1406,7.1,,,,47920,34606,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,857401,13621,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-11,0,857401,6315.714,13621,0,17.571,1.21,376,37.007,2098,44659,7797874,44659,0.1414,7.1,2272600,1541847,635821,49565,35729,65.74,8331.8,7.02,-3.76,820.0462217,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,857401,13621,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-12,0,857401,6315.714,13621,0,17.571,1.2,394,38.779,2165,48658,7846532,45230,0.1396,7.2,,,,52205,38924,65.74,,,,,95,0.1,0,2,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,857401,13621,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-13,19105,876506,5930.429,13660,39,18.143,1.19,387,38.09,2177,48658,7895190,45802,0.1295,7.7,,,,54844,42119,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,876506,13660,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-14,8879,885385,6225.429,13720,60,20.286,1.17,390,38.385,2134,48658,7943848,46373,0.1342,7.4,,,,57484,45314,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,885385,13720,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-15,7095,892480,6121.571,13761,41,23.714,1.16,386,37.992,2131,48658,7992506,46944,0.1304,7.7,,,,60123,48510,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,892480,13761,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-16,7658,900138,6105.286,13788,27,23.857,1.15,397,39.074,2142,48658,8041164,47515,0.1285,7.8,,,,62762,51705,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,900138,13788,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-17,0,900138,6105.286,13788,0,23.857,1.13,397,39.074,2140,48658,8089822,48087,0.127,7.9,,,,65402,54900,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,900138,13788,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-18,0,900138,6105.286,13788,0,23.857,1.12,397,39.074,2146,48658,8138480,48658,0.1255,8,2748890,1948512,701461,68041,58095,65.74,8274.3,6.87,-3.26,814.3868615,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,900138,13788,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-19,0,900138,6105.286,13788,0,23.857,1.11,420,41.338,2228,46636,8185116,48369,0.1262,7.9,,,,67338,57983,65.74,,,,,93.2,0.2,0,3.1,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,900138,13788,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-20,16692,916830,5760.571,13825,37,23.571,1.09,415,40.846,2189,46636,8231752,48080,0.1198,8.3,,,,66635,57872,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,916830,13825,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-21,7510,924340,5565,13863,38,20.429,1.09,409,40.255,2147,46636,8278388,47791,0.1164,8.6,,,,65931,57760,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,924340,13863,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-22,7736,932076,5656.571,13882,19,17.286,1.08,415,40.846,2154,46636,8325024,47503,0.1191,8.4,,,,65228,57649,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,932076,13882,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-23,6267,938343,5457.857,13923,41,19.286,1.07,398,39.173,2106,46636,8371660,47214,0.1156,8.7,,,,64524,57537,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,938343,13923,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-24,0,938343,5457.857,13923,0,19.286,1.06,396,38.976,2096,46636,8418296,46925,0.1163,8.6,,,,63821,57426,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,938343,13923,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-25,0,938343,5457.857,13923,0,19.286,1.06,395,38.877,2107,46636,8464932,46636,0.117,8.5,3190712,2349710,739266,63117,57314,65.74,8233.6,6.74,-2.29,810.3810186,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,938343,13923,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-26,0,938343,5457.857,13923,0,19.286,1.05,407,40.058,2099,49375,8514307,47027,0.1161,8.6,,,,62286,56714,65.74,,,,,96,0.2,0,1.3,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,938343,13923,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-27,14911,953254,5203.429,13968,45,20.429,1.04,391,38.484,2031,49375,8563682,47419,0.1097,9.1,,,,61454,56115,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,953254,13968,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-28,7266,960520,5168.571,14000,32,19.571,1.04,399,39.271,1991,49375,8613057,47810,0.1081,9.3,,,,60623,55515,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,960520,14000,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-29,7158,967678,5086,14002,2,17.143,1.04,392,38.582,1963,49375,8662432,48201,0.1055,9.5,,,,59791,54915,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,967678,14002,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-04-30,5926,973604,5037.286,14048,46,17.857,1.03,384,37.795,1956,49375,8711807,48592,0.1037,9.6,,,,58960,54316,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,973604,14048,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-05-01,0,973604,5037.286,14048,0,17.857,1.03,386,37.992,1947,49375,8761182,48984,0.1028,9.7,,,,58128,53716,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,973604,14048,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-05-02,0,973604,5037.286,14048,0,17.857,1.03,380,37.401,1957,49375,8810557,49375,0.102,9.8,3591791,2721526,766703,57297,53117,65.74,8187.5,6.61,-2.69,805.8436881,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,2,2,973604,14048,65.74,65.74,72.62,72.62,57.97,57.97,60.89,60.89,37.5,37.5
2021-05-03,0,973604,5037.286,14048,0,17.857,1.02,391,38.484,1923,51085,8861642,49619,0.1015,9.9,,,,58494,52519,65.74,,,,,96.3,0.2,0,0.8,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,973604,14048,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-04,14950,988554,5042.857,14091,43,17.571,1.02,395,38.877,1885,51085,8912727,49864,0.1011,9.9,,,,59692,51922,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,988554,14091,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-05,7041,995595,5010.714,14151,60,21.571,1.01,388,38.188,1798,51085,8963812,50108,0.1,10,,,,60889,51324,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,995595,14151,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-06,6526,1002121,4920.429,14158,7,22.286,1,384,37.795,1791,51085,9014897,50352,0.0977,10.2,,,,62087,50726,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1002121,14158,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
2021-05-07,5671,1007792,4884,14173,15,17.857,0.99,393,38.68,1781,51085,9065982,50596,0.0965,10.4,,,,63284,50129,65.74,,,,,,,,,1,2,2,4,1,1,1,3,2,0,2,2,1,2,3,2,1007792,14173,65.74,65.74,72.62,72.62,59.22,59.22,62.32,62.32,37.5,37.5
