date,cases,total cases,death,total death,intensive care,hosp_patients,airplane passengers monthly average,min temp,max temp,school closures,retail and recreation,grocery and pharmacy,residential,transit stations,parks,workplaces,total doses,total new doses,total vaccinated,cancel public events,stringency index,stay home requirements,face coverings,public information campaigns,close public transport,international travel control,testing policy,Workplace closing,Restrictions on gatherings,Restrictions on internal movement,International travel controls,Income support,Debt/contract relief,Contact tracing,Vaccination policy,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
2021-07-17,0,1094287,0,14646,2,139,19757,20.4,29.1,0,6.571,13.429,2.714,-24.429,361.143,-38.571,9868443,72.987,6027047,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-18,0,1094287,0,14646,2,138,19757,16.2,25.8,0,7,13.429,2.714,-24.286,361.143,-38.857,9941433,72.99,6077142,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-19,0,1094287,0,14646,0,137,19757,15.6,23,0,8.286,14.143,2.857,-24.429,358.286,-39.714,10004960,63.527,6111328,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-20,992,1095279,4,14650,1,134,19757,18.2,23.9,0,9.857,14.571,3,-24.571,354.143,-40.571,10068487,63.527,6145514,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-21,479,1095758,1,14651,1,130,19757,15.4,23,0,10.714,14.714,3.286,-24.714,352.429,-41.286,10132014,63.527,6179700,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-22,583,1096341,0,14651,0,123,19757,19.7,28.5,0,11.429,14.714,3.429,-24.857,353.857,-42.143,10195541,63.527,6213886,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-23,458,1096799,0,14651,1,130,19757,16.5,23.2,0,12.143,15,3.571,-24.857,356.286,-42.857,10259068,63.527,6248072,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-24,0,1096799,0,14651,1,130,19757,19.2,27.7,0,12.714,15,3.571,-24.714,356.143,-42.714,10322595,63.527,6282258,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-25,0,1096799,0,14651,2,128,19757,21.2,29.8,0,12.857,15.143,3.286,-24.286,366.857,-42.571,10386125,63.53,6316450,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-26,0,1096799,0,14651,2,117,19757,21.1,29.1,0,12.571,14.857,3.429,-24.429,367.286,-42.714,10443207,57.082,6336417,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-27,1355,1098154,4,14655,1,115,19757,23,30.2,0,12.286,14.857,3.714,-24.714,362.714,-42.714,10500289,57.082,6356384,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-28,641,1098795,0,14655,0,115,19757,19.1,23.4,0,12.714,15,4,-25.143,350.714,-42.857,10557371,57.082,6376351,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-29,619,1099414,1,14656,3,112,19757,16.5,25.7,0,13.143,15,4.429,-25.714,329.571,-43,10614453,57.082,6396318,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-30,626,1100040,-1,14655,3,108,19757,14.7,21,0,12.857,14.571,4.857,-26.429,309.571,-43.143,10671535,57.082,6416285,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-07-31,0,1100040,0,14655,1,107,19757,17.9,22.8,0,13,14.286,5.429,-27.429,287.143,-43.286,10728617,57.082,6436252,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-01,0,1100040,0,14655,3,107,16841,16.2,22.8,0,13.143,13.857,6,-28.286,268.286,-43.429,10785702,57.085,6456219,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-02,0,1100040,0,14655,4,114,16841,14.1,21,0,12.714,13.286,6.286,-28.571,251.286,-43,10843476,57.774,6471715,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-03,1860,1101900,2,14657,3,128,16841,13.9,21.3,0,12.429,12.571,6.143,-28.286,248.429,-42.429,10901250,57.774,6487211,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-04,929,1102829,0,14657,2,135,16841,16.8,24.4,0,12.143,12.286,5.857,-27.714,253,-41.857,10959024,57.774,6502707,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-05,864,1103693,0,14657,4,137,16841,17.3,24,0,11.857,12.143,5.429,-26.857,266.143,-41.143,11016798,57.774,6518203,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-06,845,1104538,0,14657,1,137,16841,18.2,23.4,0,11.286,11.857,5.286,-26.286,273.571,-40.429,11074572,57.774,6533699,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-07,0,1104538,0,14657,3,136,16841,14.5,17.3,0,10.714,11.857,5.286,-27,270.429,-40.571,11132346,57.774,6549195,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-08,0,1104538,0,14657,2,127,16841,16,19.9,0,9.857,11.857,5.429,-27.571,261.714,-40.429,11190120,57.774,6564696,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-09,0,1104538,0,14657,4,141,16841,16.9,23.3,0,9.286,11.571,5.143,-27.286,256,-38.571,11257526,67.406,6583952,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-10,2283,1106821,1,14658,4,165,16841,14.8,21,0,8.429,11.286,5.143,-27.286,239.429,-36.714,11324932,67.406,6603208,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,1,5,46.35,44.05,62.5
2021-08-11,1236,1108057,0,14658,3,165,16841,17.2,23.3,0,7.714,10.857,5.143,-27.143,225.714,-34.714,11392338,67.406,6622464,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-12,1055,1109112,0,14658,3,163,16841,17.1,25.7,0,7.286,10.571,5,-26.857,214.286,-32.714,11459744,67.406,6641720,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-13,1035,1110147,0,14658,1,171,16841,18.1,25,0,7.714,11,4.714,-26.571,207.857,-30.857,11527150,67.406,6660976,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-14,0,1110147,0,14658,3,171,16841,16.1,22.5,0,8.143,11.286,4.714,-26,206.286,-30.143,11594556,67.406,6680232,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-15,0,1110147,0,14658,4,173,16841,14.9,20.2,0,8,11.286,4.714,-25.714,205.857,-29.429,11661967,67.411,6699493,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-16,0,1110147,0,14658,3,184,16841,13.5,18,0,6.857,10.571,4.571,-25.571,195.714,-28,11736775,74.808,6715167,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-17,2811,1112958,1,14659,4,187,16841,13.6,16.5,0,5.429,9.857,4.571,-25.714,178.857,-26.857,11811583,74.808,6730841,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-18,1320,1114278,3,14662,4,192,16841,13,15.7,0,4.143,9.714,4.571,-25.714,159,-25.286,11886391,74.808,6746515,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-19,1288,1115566,2,14664,3,198,16841,12.8,18.7,0,3.429,9.857,4.429,-25.429,143.143,-23.714,11961199,74.808,6762189,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-20,1018,1116584,4,14668,3,221,16841,14.3,21.5,0,3.571,10.286,4.143,-24.714,135.857,-22.143,12036007,74.808,6777863,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-21,0,1116584,0,14668,3,220,16841,13,19.6,0,4.143,10.429,4,-24.143,141.143,-21.571,12110815,74.808,6793537,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-22,0,1116584,0,14668,4,218,16841,11.6,18.9,0,4.286,10.143,3.857,-23.714,147,-21.143,12185624,74.809,6809212,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-23,0,1116584,0,14668,5,215,16841,12.3,18.9,0,4.143,9.857,3.429,-22.571,152.714,-20.286,12253665,68.041,6821943,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-24,2774,1119358,2,14670,2,234,16841,11.7,19.8,0,4.571,10,2.857,-21.286,162.571,-19.286,12321706,68.041,6834674,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-25,1270,1120628,4,14674,6,248,16841,11.1,17.7,0,5.429,9.857,2.571,-20.571,161,-18.857,12389747,68.041,6847405,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-26,1511,1122139,8,14682,8,250,16841,12.4,14.8,0,5.714,8.143,2.714,-20.429,149.714,-18.571,12457788,68.041,6860136,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-27,1274,1123413,3,14685,6,244,16841,13.1,14,0,6.286,6.857,2.857,-20.143,140,-18.286,12525829,68.041,6872867,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-28,0,1123413,0,14685,2,245,16841,13.3,15.1,0,6.857,5.714,3.143,-20.571,126.714,-18.429,12593870,68.041,6885598,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-29,0,1123413,0,14685,7,257,16841,14.3,19.9,0,7.714,4.571,3.286,-20.286,119.143,-18.429,12661915,68.045,6898334,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-30,0,1123413,0,14685,3,266,16841,11.8,21.3,0,8.286,3.286,3.286,-19.857,116.571,-18.286,12715337,53.422,6909057,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-08-31,3400,1126813,7,14692,6,311,16841,12.3,18.8,0,8.857,2,3.286,-19.429,115.857,-18.143,12768759,53.422,6919780,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-01,1104,1127917,0,14692,8,310,18547,12.4,17.1,0,8.429,0.571,3.286,-19,119.429,-18,12822181,53.422,6930503,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-02,1214,1129131,0,14692,11,305,18547,9.3,19.5,0,7.857,1.571,3.143,-19,126.714,-17.571,12875603,53.422,6941226,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-03,1394,1130525,0,14692,7,318,18547,11.2,15.3,0,7.143,2.571,3,-19.143,132,-17,12929025,53.422,6951949,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-04,0,1130525,0,14692,3,318,18547,8.4,16,0,6.857,3.714,2.857,-18.714,141.286,-16.857,12982447,53.422,6962672,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-05,0,1130525,0,14692,9,322,18547,9.2,18.3,0,5.857,4.571,2.857,-19.286,142.286,-17.286,13035870,53.423,6973395,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-06,0,1130525,0,14692,3,304,18547,13,18.5,0,4.429,5.429,3,-20.143,135.571,-16.857,13076560,40.69,6982757,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-07,2924,1133449,7,14699,6,322,18547,12.6,19.1,0,3.143,6.286,3.143,-20.857,128.429,-16.286,13117250,40.69,6992119,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-08,1711,1135160,1,14700,4,330,18547,15.7,22.4,0,2.286,7,3.143,-21.429,127.429,-15.571,13157940,40.69,7001481,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-09,1375,1136535,2,14702,4,333,18547,14.8,23.8,0,1.857,6.714,3,-21.286,129.143,-15,13198630,40.69,7010843,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-10,1482,1138017,1,14703,4,344,18547,14.3,16.3,0,1.429,6.429,3,-21.286,128.571,-14.571,13239320,40.69,7020205,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-11,0,1138017,0,14703,4,344,18547,13.6,19.8,0,0.714,6.143,3.143,-22.286,120.143,-14.857,13280010,40.69,7029567,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-12,0,1138017,0,14703,4,340,18547,15.3,20.3,0,-0.143,5.857,3.429,-23.286,110.143,-15.286,13320700,40.69,7038932,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-13,0,1138017,0,14703,4,324,18547,9.8,15.5,0,-0.286,5.714,3.429,-23.143,110,-14.857,13354865,34.165,7047001,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-14,3656,1141673,26,14729,3,336,18547,8.8,16.3,0,-0.429,5.571,3.286,-23.143,109,-14.571,13389030,34.165,7055070,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-15,1097,1142770,11,14740,1,324,18547,10.7,15.5,0,-0.714,5.429,3.143,-23.143,105.714,-14.429,13423195,34.165,7063139,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-16,1203,1143973,13,14753,3,321,18547,10.1,12.4,0,-1.714,4.714,3.286,-24,93.143,-14.571,13457360,34.165,7071208,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-17,1009,1144982,22,14775,2,298,18547,9.2,12.1,0,-2,4.714,3.429,-24.714,83.429,-14.857,13491525,34.165,7079277,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-18,0,1144982,0,14775,10,298,18547,9.9,12.8,0,-2.143,4.571,3.429,-25,81.429,-15,13525690,34.165,7087346,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-19,0,1144982,0,14775,1,299,18547,8.8,11.1,0,-2.286,4.429,3.286,-25,82.571,-14.857,13559858,34.168,7095421,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-20,0,1144982,0,14775,7,296,18547,7.8,10.7,0,-2.286,4.429,3.286,-25.571,77.857,-15,13586238,26.38,7101791,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-21,1986,1146968,15,14790,3,303,18547,7.7,12,0,-2.714,4.143,3.429,-26.286,70.143,-15,13612618,26.38,7108161,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-22,911,1147879,19,14809,3,303,18547,9.6,14.1,0,-2.857,3.857,3.571,-26.714,67.429,-14.714,13638998,26.38,7114531,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-23,762,1148641,4,14813,1,291,18547,10.3,13.3,0,-3,3.571,3.714,-27.143,64,-14.286,13665378,26.38,7120901,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-24,766,1149407,8,14821,3,275,18547,8.4,12,0,-2.143,3.857,3.571,-26.857,64.286,-13.857,13691758,26.38,7127271,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-25,0,1149407,0,14821,3,275,18547,10.8,16.5,0,-0.714,4.143,3.286,-25.857,69,-13.429,13718138,26.38,7133641,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-26,0,1149407,0,14821,1,274,18547,9,19.5,0,0.571,4.429,3,-24.857,76.143,-13,13744518,26.38,7140012,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-27,0,1149407,0,14821,3,276,18547,11.4,18,0,0.857,4.286,2.857,-24.714,77.714,-12.571,13766689,22.171,7144890,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-28,1766,1151173,29,14850,7,262,18547,11.7,14.3,0,1.143,4.286,2.857,-24.429,78.429,-12.429,13788860,22.171,7149768,1,37.04,1,0,2,0,3,2,0,3,0,3,2,1,0,5,43.23,40.48,62.5
2021-09-29,854,1152027,6,14856,2,258,18547,11.2,14.5,0,1.143,4,2.714,-24.714,74.571,-12.714,13811031,22.171,7154646,0,19.44,0,0,2,0,3,2,0,0,0,3,2,1,0,5,33.33,29.17,62.5
2021-09-30,859,1152886,8,14864,3,253,18547,10.8,11.9,0,1.857,4.286,2.571,-24.429,76.143,-12.857,13833202,22.171,7159524,0,19.44,0,0,2,0,3,2,0,0,0,3,2,1,0,5,33.33,29.17,62.5
2021-10-01,769,1153655,4,14868,0,261,20533,11.4,15.4,0,1.143,3.429,2.571,-24.857,73,-13,13855373,22.171,7164402,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-02,0,1153655,0,14868,2,261,20533,12.1,14.3,0,0.429,3,2.857,-26,62.286,-13.857,13877544,22.171,7169280,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-03,0,1153655,0,14868,1,262,20533,12.1,15.3,0,-0.857,2.286,3.286,-27.571,48.286,-15.286,13899717,22.173,7174161,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-04,0,1153655,0,14868,2,257,20533,13.3,15.1,0,-1.857,2,3.429,-28,43.857,-15.429,13920493,20.776,7178944,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-05,1879,1155534,8,14876,2,252,20533,10.4,14.2,0,-2.429,1.429,3.286,-28.286,41.857,-15.429,13941269,20.776,7183727,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-06,714,1156248,13,14889,1,249,20533,11.8,15.4,0,-2.714,1.429,3.429,-28.429,40.857,-15.143,13962045,20.776,7188510,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-07,835,1157083,15,14904,2,250,20533,10.3,14,0,-2.714,1.429,3.286,-28.143,44.714,-14.857,13982821,20.776,7193293,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-08,739,1157822,1,14905,1,232,20533,8.6,17,0,-2.714,1.429,3.143,-27.857,48.857,-14.714,14003597,20.776,7198076,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-09,0,1157822,0,14905,2,232,20533,11.6,14.2,0,-3.143,1.286,3.143,-27.571,53.571,-14.714,14024373,20.776,7202859,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-10,0,1157822,0,14905,5,230,20533,9.6,12.3,0,-3.286,1.429,3,-27.143,57.857,-14.571,14045155,20.782,7207648,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-11,0,1157822,0,14905,0,223,20533,8.3,11,0,-3.571,1,3,-27.286,58.143,-14.571,14074572,29.417,7218643,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-12,1738,1159560,15,14920,1,220,20533,5.3,9.6,0,-3.286,1.143,3,-27.286,60.286,-14.429,14103989,29.417,7229638,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-13,905,1160465,2,14922,0,219,20533,2.9,8.3,0,-3.286,0.857,2.857,-27.286,63,-14.429,14133406,29.417,7240633,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-14,799,1161264,4,14926,2,219,20533,7.3,10.2,0,-3.857,0.571,3,-27.714,58.857,-14.429,14162823,29.417,7251628,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-15,669,1161933,30,14956,6,217,20533,5.9,11.7,0,-4.286,0.429,3.286,-28,53.857,-14.429,14192240,29.417,7262623,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-16,0,1161933,0,14956,3,217,20533,4.2,10.3,0,-4.571,0.286,3.286,-28.429,49.857,-14.571,14221657,29.417,7273618,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-17,0,1161933,0,14956,2,218,20533,4,8.5,0,-4.571,0.143,3.429,-28.286,51,-14.714,14251076,29.419,7284617,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-18,0,1161933,0,14956,5,217,20533,3.1,7.7,0,-4.143,0.143,3.429,-28.143,50.571,-14.571,14279681,28.605,7296255,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-19,1662,1163595,7,14963,1,234,20533,4.3,8.2,0,-4.429,0.143,3.571,-28.429,45.143,-14.571,14308286,28.605,7307893,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-20,807,1164402,22,14985,2,232,20533,11.2,15.2,0,-4.571,0.429,3.714,-28.429,39.286,-14.571,14336891,28.605,7319531,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-21,792,1165194,1,14986,0,225,20533,8.2,12.1,0,-4.571,0.429,3.714,-28.286,37.429,-14.429,14365496,28.605,7331169,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-22,802,1165996,7,14993,2,220,20533,3.9,7.7,0,-4.143,0.714,3.571,-28.143,37.857,-14.286,14394101,28.605,7342807,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-23,0,1165996,0,14993,3,220,20533,1.1,4.6,0,-3.714,1,3.571,-28,38.286,-14.143,14422706,28.605,7354445,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-24,0,1165996,0,14993,2,220,20533,5,9.7,0,-4,0.857,3.714,-28.571,32.286,-14.286,14451315,28.609,7366087,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-25,0,1165996,0,14993,1,222,20533,5.7,9.9,0,-3.286,1.571,3.714,-28.429,30.714,-14.143,14480182,28.867,7375741,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-26,2275,1168271,9,15002,2,225,20533,7.7,11,0,-2.429,2.143,3.571,-28,32.571,-13.857,14509049,28.867,7385395,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-27,1259,1169530,14,15016,5,234,20533,6.9,12.4,0,-1.571,2.429,3.429,-27.714,32,-13.571,14537916,28.867,7395049,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-28,892,1170422,2,15018,2,240,20533,10.8,13.6,0,-0.286,3.286,3.286,-27.286,32.857,-13.429,14566783,28.867,7404703,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-29,1090,1171512,7,15025,3,243,20533,7.9,10.8,0,0.429,3.571,3.143,-26.857,33.571,-13.286,14595650,28.867,7414357,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-30,0,1171512,0,15025,2,245,20533,7.4,11.8,0,1,3.714,3,-26.286,32,-13.429,14624517,28.867,7424011,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-10-31,0,1171512,0,15025,1,240,20533,8.4,11.2,0,2.286,4.714,2.714,-25.429,35.857,-13.429,14653390,28.873,7433665,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-01,0,1171512,0,15025,3,239,18578,9.7,12.1,0,2.571,4.286,2.857,-25.714,36,-14.571,14671949,18.559,7436299,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-02,2761,1174273,15,15040,4,243,18578,7.7,9.9,0,2.857,4,3,-26,35.714,-15.714,14690508,18.559,7438933,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-03,1152,1175425,3,15043,1,252,18578,7.7,8.2,0,3,3.857,3.143,-26.429,37.714,-17,14709067,18.559,7441567,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-04,844,1176269,7,15050,4,242,18578,5.8,8.5,0,3.286,3.571,3.286,-26.857,40.429,-18.714,14727626,18.559,7444201,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-05,825,1177094,7,15057,2,240,18578,4.9,7,0,3.286,3.286,3.714,-27.571,41.143,-20.857,14746185,18.559,7446835,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-06,0,1177094,0,15057,2,240,18578,3.6,7,0,1.857,2.714,3.857,-27.571,41,-22,14764744,18.559,7449469,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-07,0,1177094,0,15057,1,238,18578,3.8,6,0,0.571,1.714,4,-28.286,33.714,-22.714,14783304,18.56,7452104,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-08,0,1177094,0,15057,5,253,18578,0,2.7,0,-0.571,1.286,3.857,-28,31.429,-21.429,14827997,44.693,7458161,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-09,2098,1179192,8,15065,4,289,18578,0.1,6.4,0,-2.286,0.429,3.857,-28,26.429,-20.286,14872690,44.693,7464218,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
2021-11-10,1326,1180518,11,15076,2,275,18578,9.5,12,0,-3.143,0.286,3.714,-27.571,25.286,-18.857,14917383,44.693,7470275,0,19.44,0,0,2,0,3,2,0,0,0,3,0,1,0,5,28.65,29.17,25
