date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;reproduction_rate;icu_patients;hosp_patients;weekly_icu_admissions;weekly_hosp_admissions;new_tests;total_tests;new_tests_smoothed;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;people_vaccinated_per_hundred;new_people_vaccinated_smoothed;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
2021-04-18;900138.0;0.0;6105.286;13788.0;0.0;23.857;1.12;397.0;2146.0;;;;;;;;tests performed;2748041.0;2005859.0;742142.0;;;68041.0;19.74;58454.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8273.4;6.87;-3.27;814.298280174552
2021-04-19;900138.0;0.0;6105.286;13788.0;0.0;23.857;1.11;420.0;2228.0;;;;;;;;tests performed;;;;;;67337.0;;58331.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-20;916830.0;16692.0;5760.571;13825.0;37.0;23.571;1.09;415.0;2189.0;;;;;;;;tests performed;;;;;;66633.0;;58209.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-21;924340.0;7510.0;5565.0;13863.0;38.0;20.429;1.09;409.0;2147.0;;;;;;;;tests performed;;;;;;65929.0;;58086.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-22;932076.0;7736.0;5656.571;13882.0;19.0;17.286;1.08;415.0;2154.0;;;;;;;;tests performed;;;;;;65225.0;;57964.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-23;938343.0;6267.0;5457.857;13923.0;41.0;19.286;1.07;398.0;2106.0;;;;;;;;tests performed;;;;;;64521.0;;57841.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-24;938343.0;0.0;5457.857;13923.0;0.0;19.286;1.07;396.0;2096.0;;;;;;;;tests performed;;;;;;63816.0;;57718.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-25;938343.0;0.0;5457.857;13923.0;0.0;19.286;1.06;395.0;2107.0;;;;;;;;tests performed;3189826.0;2409028.0;780755.0;;;63112.0;23.71;57596.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8232.5;6.74;-2.3;810.272752621293
2021-04-26;938343.0;0.0;5457.857;13923.0;0.0;19.286;1.05;407.0;2099.0;;;;;;;;tests performed;;;;;;62281.0;;56982.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-27;953254.0;14911.0;5203.429;13968.0;45.0;20.429;1.05;391.0;2031.0;;;;;;;;tests performed;;;;;;61449.0;;56369.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-28;960520.0;7266.0;5168.571;14000.0;32.0;19.571;1.04;399.0;1991.0;;;;;;;;tests performed;;;;;;60618.0;;55756.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-29;967678.0;7158.0;5086.0;14002.0;2.0;17.143;1.04;392.0;1963.0;;;;;;;;tests performed;;;;;;59787.0;;55142.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-30;973604.0;5926.0;5037.286;14048.0;46.0;17.857;1.04;384.0;1956.0;;;;;;;;tests performed;;;;;;58956.0;;54529.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-01;973604.0;0.0;5037.286;14048.0;0.0;17.857;1.03;386.0;1947.0;;;;;;;;tests performed;;;;;;58124.0;;53916.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-02;973604.0;0.0;5037.286;14048.0;0.0;17.857;1.03;380.0;1957.0;;;;;;;;tests performed;3590876.0;2782146.0;808676.0;;;57293.0;27.38;53303.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8186.2;6.61;-2.71;805.715737322615
2021-05-03;973604.0;0.0;5037.286;14048.0;0.0;17.857;1.03;391.0;1923.0;;;;;;;;tests performed;;;;;;58490.0;;52695.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-04;988554.0;14950.0;5042.857;14091.0;43.0;17.571;1.02;395.0;1885.0;;;;;;;;tests performed;;;;;;59686.0;;52088.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-05;995595.0;7041.0;5010.714;14151.0;60.0;21.571;1.02;388.0;1798.0;;;;;;;;tests performed;;;;;;60883.0;;51481.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-06;1002121.0;6526.0;4920.429;14158.0;7.0;22.286;1.01;384.0;1791.0;;;;;;;;tests performed;;;;;;62080.0;;50873.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-07;1007792.0;5671.0;4884.0;14173.0;15.0;17.857;1.0;393.0;1781.0;;;;;;;;tests performed;;;;;;63277.0;;50266.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-08;1007792.0;0.0;4884.0;14173.0;0.0;17.857;0.99;392.0;1769.0;;;;;;;;tests performed;;;;;;64474.0;;49659.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-09;1007792.0;0.0;4884.0;14173.0;0.0;17.857;0.98;391.0;1749.0;;;;;;;;tests performed;4050569.0;3125506.0;925005.0;;;65670.0;30.76;49051.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8249.5;6.57;3.81;811.945954782794
2021-05-10;1007792.0;0.0;4884.0;14173.0;0.0;17.857;0.97;377.0;1761.0;;;;;;;;tests performed;;;;;;65009.0;;47737.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-11;1021604.0;13812.0;4721.429;14217.0;44.0;18.0;0.96;368.0;1745.0;;;;;;;;tests performed;;;;;;64348.0;;46422.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-12;1027934.0;6330.0;4619.857;14267.0;50.0;16.571;0.94;362.0;1644.0;;;;;;;;tests performed;;;;;;63686.0;;45107.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-13;1027934.0;0.0;3687.571;14267.0;0.0;15.571;0.93;359.0;1627.0;;;;;;;;tests performed;;;;;;63025.0;;43792.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-14;1037126.0;9192.0;4190.571;14275.0;8.0;14.571;0.93;338.0;1555.0;;;;;;;;tests performed;;;;;;62363.0;;42478.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-15;1037126.0;0.0;4190.571;14275.0;0.0;14.571;0.91;337.0;1546.0;;;;;;;;tests performed;;;;;;61702.0;;41163.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-16;1037126.0;0.0;4190.571;14275.0;0.0;14.571;0.89;318.0;1507.0;;;;;;;;tests performed;4477852.0;3404442.0;1073343.0;;;61040.0;33.51;39848.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8306.8;6.53;3.47;817.58563030362
2021-05-17;1037126.0;0.0;4190.571;14275.0;0.0;14.571;0.87;293.0;1432.0;;;;;;;;tests performed;;;;;;61620.0;;39251.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-18;1047143.0;10017.0;3648.429;14301.0;26.0;12.0;0.86;281.0;1418.0;;;;;;;;tests performed;;;;;;62199.0;;38655.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-19;1051762.0;4619.0;3404.0;14349.0;48.0;11.714;0.84;279.0;1329.0;;;;;;;;tests performed;;;;;;62778.0;;38058.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-20;1055173.0;3411.0;3891.286;14351.0;2.0;12.0;0.81;262.0;1216.0;;;;;;;;tests performed;;;;;;63357.0;;37462.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-21;1058341.0;3168.0;3030.714;14366.0;15.0;13.0;0.8;247.0;1162.0;;;;;;;;tests performed;;;;;;63936.0;;36865.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-22;1058341.0;0.0;3030.714;14366.0;0.0;13.0;0.79;246.0;1157.0;;;;;;;;tests performed;;;;;;64515.0;;36268.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-23;1058341.0;0.0;3030.714;14366.0;0.0;13.0;0.77;249.0;1148.0;;;;;;;;tests performed;4933514.0;3654145.0;1279287.0;;;65095.0;35.97;35672.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8318.3;6.46;0.73;818.717502354048
2021-05-24;1058341.0;0.0;3030.714;14366.0;0.0;13.0;0.75;221.0;1092.0;;;;;;;;tests performed;;;;;;65706.0;;34573.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-25;1064375.0;6034.0;2461.714;14396.0;30.0;13.571;0.74;226.0;1031.0;;;;;;;;tests performed;;;;;;66318.0;;33475.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-26;1067107.0;2732.0;2192.143;14436.0;40.0;12.429;0.72;217.0;974.0;;;;;;;;tests performed;;;;;;66930.0;;32376.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-27;1068473.0;1366.0;1900.0;14451.0;15.0;14.286;0.7;216.0;954.0;;;;;;;;tests performed;;;;;;67542.0;;31278.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-28;1068473.0;0.0;1447.429;14451.0;0.0;12.143;0.71;206.0;884.0;;;;;;;;tests performed;;;;;;68154.0;;30179.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-29;1068473.0;0.0;1447.429;14451.0;0.0;12.143;0.73;208.0;858.0;;;;;;;;tests performed;;;;;;68766.0;;29081.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-05-30;1068473.0;0.0;1447.429;14451.0;0.0;12.143;0.74;206.0;847.0;;;;;;;;tests performed;5419157.0;3850021.0;1569043.0;;;69378.0;37.89;27982.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8303.4;6.37;-0.95;817.25098987132
2021-05-31;1068473.0;0.0;1447.429;14451.0;0.0;12.143;0.76;195.0;771.0;;;;;;;;tests performed;;;;;;71427.0;;28405.0;63.89;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-01;1068473.0;0.0;585.429;14451.0;0.0;7.857;0.78;189.0;716.0;;;;;;;;tests performed;;;;;;73476.0;;28828.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-02;1068473.0;0.0;195.143;14451.0;0.0;2.143;0.83;176.0;660.0;;;;;;;;tests performed;;;;;;75525.0;;29251.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-03;1076993.0;8520.0;1217.143;14512.0;61.0;8.714;0.9;170.0;643.0;;;;;;;;tests performed;;;;;;77575.0;;29673.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-04;1078062.0;1069.0;1369.857;14523.0;11.0;10.286;0.87;160.0;598.0;;;;;;;;tests performed;;;;;;79624.0;;30096.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-05;1078062.0;0.0;1369.857;14523.0;0.0;10.286;0.83;161.0;592.0;;;;;;;;tests performed;;;;;;81673.0;;30519.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-06;1078062.0;0.0;1369.857;14523.0;0.0;10.286;0.79;150.0;569.0;;;;;;;;tests performed;6005213.0;4066612.0;1938498.0;;;83722.0;40.03;30942.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8286.9;6.28;-1.05;815.626999538098
2021-06-07;1078062.0;0.0;1369.857;14523.0;0.0;10.286;0.75;147.0;541.0;;;;;;;;tests performed;;;;;;85677.0;;32021.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-08;1080733.0;2671.0;1751.429;14546.0;23.0;13.571;0.71;139.0;535.0;;;;;;;;tests performed;;;;;;87631.0;;33100.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-09;1081898.0;1165.0;1917.857;14562.0;16.0;15.857;0.67;126.0;495.0;;;;;;;;tests performed;;;;;;89585.0;;34179.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-10;1082729.0;831.0;819.429;14565.0;3.0;7.571;0.63;125.0;478.0;;;;;;;;tests performed;;;;;;91539.0;;35258.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-11;1083456.0;727.0;770.571;14574.0;9.0;7.286;0.62;120.0;454.0;;;;;;;;tests performed;;;;;;93494.0;;36337.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-12;1083456.0;0.0;770.571;14574.0;0.0;7.286;0.59;119.0;449.0;;;;;;;;tests performed;;;;;;95448.0;;37416.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-13;1083456.0;0.0;770.571;14574.0;0.0;7.286;0.57;118.0;446.0;;;;;;;;tests performed;6687028.0;4336074.0;2350839.0;;;97402.0;42.68;38495.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8290.2;6.21;0.21;815.951797604742
2021-06-14;1083456.0;0.0;770.571;14574.0;0.0;7.286;0.54;111.0;444.0;;;;;;;;tests performed;;;;;;99280.0;;39183.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-15;1084636.0;1180.0;557.571;14574.0;0.0;4.0;0.51;100.0;426.0;;;;;;;;tests performed;;;;;;101157.0;;39871.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-16;1084636.0;0.0;391.143;14574.0;0.0;1.714;0.49;97.0;408.0;;;;;;;;tests performed;;;;;;103034.0;;40559.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-17;1084636.0;0.0;272.429;14574.0;0.0;1.286;0.48;90.0;388.0;;;;;;;;tests performed;;;;;;104912.0;;41247.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-18;1084636.0;0.0;168.571;14574.0;0.0;0.0;0.49;84.0;374.0;;;;;;;;tests performed;;;;;;106789.0;;41935.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-19;1084636.0;0.0;168.571;14574.0;0.0;0.0;0.51;85.0;370.0;;;;;;;;tests performed;;;;;;108667.0;;42623.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-20;1084636.0;0.0;168.571;14574.0;0.0;0.0;0.53;82.0;366.0;;;;;;;;tests performed;7460838.0;4639250.0;2821462.0;;;110544.0;45.66;43311.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8265.5;6.12;-1.6;813.520733287737
2021-06-21;1084636.0;0.0;168.571;14574.0;0.0;0.0;0.54;76.0;325.0;;;;;;;;tests performed;;;;;;107768.0;;43020.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-22;1088014.0;3378.0;482.571;14608.0;34.0;4.857;0.55;65.0;307.0;;;;;;;;tests performed;;;;;;104992.0;;42730.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-23;1088518.0;504.0;554.571;14616.0;8.0;6.0;0.56;64.0;286.0;;;;;;;;tests performed;;;;;;102216.0;;42440.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-24;1088896.0;378.0;608.571;14619.0;3.0;6.429;0.57;67.0;259.0;;;;;;;;tests performed;;;;;;99440.0;;42149.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-25;1088896.0;0.0;608.571;14619.0;0.0;6.429;0.58;67.0;256.0;;;;;;;;tests performed;;;;;;96664.0;;41859.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-26;1088896.0;0.0;608.571;14619.0;0.0;6.429;0.61;67.0;257.0;;;;;;;;tests performed;;;;;;93887.0;;41569.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-27;1088896.0;0.0;608.571;14619.0;0.0;6.429;0.64;67.0;256.0;;;;;;;;tests performed;8098617.0;4928198.0;3170282.0;;;91111.0;48.51;41278.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8252.4;6.04;-0.84;812.231383386815
2021-06-28;1088896.0;0.0;608.571;14619.0;0.0;6.429;0.66;61.0;250.0;;;;;;;;tests performed;;;;;;93077.0;;43776.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-29;1089743.0;847.0;247.0;14626.0;7.0;2.571;0.68;48.0;222.0;;;;;;;;tests performed;;;;;;95043.0;;46273.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-06-30;1089990.0;247.0;210.286;14629.0;3.0;1.857;0.7;43.0;218.0;;;;;;;;tests performed;;;;;;97009.0;;48771.0;54.63;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-01;1090553.0;563.0;236.714;14630.0;1.0;1.571;0.73;40.0;205.0;;;;;;;;tests performed;;;;;;98976.0;;51269.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-02;1090880.0;327.0;283.429;14631.0;1.0;1.714;0.76;40.0;207.0;;;;;;;;tests performed;;;;;;100942.0;;53766.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-03;1090880.0;0.0;283.429;14631.0;0.0;1.714;0.78;40.0;205.0;;;;;;;;tests performed;;;;;;102908.0;;56264.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-04;1090880.0;0.0;283.429;14631.0;0.0;1.714;0.8;38.0;201.0;;;;;;;;tests performed;8832733.0;5339527.0;3493049.0;;;104874.0;52.55;58761.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8211.9;5.94;-2.57;808.245225296179
2021-07-05;1090880.0;0.0;283.429;14631.0;0.0;1.714;0.82;33.0;185.0;;;;;;;;tests performed;;;;;;102092.0;;58264.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-06;1091730.0;850.0;283.857;14633.0;2.0;1.0;0.84;30.0;176.0;;;;;;;;tests performed;;;;;;99309.0;;57767.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-07;1092083.0;353.0;299.0;14639.0;6.0;1.429;0.86;30.0;171.0;;;;;;;;tests performed;;;;;;96527.0;;57270.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-08;1092308.0;225.0;250.714;14642.0;3.0;1.714;0.88;28.0;166.0;;;;;;;;tests performed;;;;;;93745.0;;56773.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-09;1092540.0;232.0;237.143;14643.0;1.0;1.714;0.91;26.0;155.0;;;;;;;;tests performed;;;;;;90963.0;;56276.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-10;1092540.0;0.0;237.143;14643.0;0.0;1.714;0.94;26.0;153.0;;;;;;;;tests performed;;;;;;88180.0;;55779.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-11;1092540.0;0.0;237.143;14643.0;0.0;1.714;0.97;25.0;154.0;;;;;;;;tests performed;9430521.0;5726501.0;3703856.0;;;85398.0;56.36;55282.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8197.7;5.87;-0.89;806.847609373042
2021-07-12;1092540.0;0.0;237.143;14643.0;0.0;1.714;0.99;21.0;148.0;;;;;;;;tests performed;;;;;;83625.0;;54541.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-13;1093209.0;669.0;211.286;14645.0;2.0;1.714;1.02;20.0;147.0;;;;;;;;tests performed;;;;;;81852.0;;53799.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-14;1093576.0;367.0;213.286;14642.0;-3.0;0.429;1.06;21.0;155.0;;;;;;;;tests performed;;;;;;80079.0;;53058.0;51.85;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-15;1093923.0;347.0;230.714;14643.0;1.0;0.143;1.1;19.0;149.0;;;;;;;;tests performed;;;;;;78306.0;;52316.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-16;1094287.0;364.0;249.571;14646.0;3.0;0.429;1.13;19.0;143.0;;;;;;;;tests performed;;;;;;76533.0;;51575.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-07-17;1094287.0;0.0;249.571;14646.0;0.0;0.429;1.16;19.0;139.0;;;;;;;;tests performed;;;;;;74760.0;;50833.0;37.04;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
